[2026-02-20 11:35:21] | 담당 AI: 전략 잼 | 출처: Barchart | 타겟: 온도 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 74.8%
[2026-02-20 12:37:52] | 담당 AI: 정렬 잼 | 출처: CoinGecko | 타겟: 솔라나 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 72.1%
[2026-02-20 12:37:55] | 담당 AI: 행동 잼 | 출처: AlphaQuery | 타겟: 제로엑스 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 94.5%
[2026-02-20 12:38:00] | 담당 AI: 수집 잼 | 출처: MarketChameleon | 타겟: 이더리움 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 93.8%
[2026-02-20 12:38:04] | 담당 AI: 타이밍 잼 | 출처: TradingView | 타겟: 비트코인 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 92.3%
[2026-02-20 12:38:07] | 담당 AI: 수집 잼 | 출처: StockCharts | 타겟: 온도 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 78.3%
[2026-02-20 12:38:12] | 담당 AI: 정렬 잼 | 출처: TradingView | 타겟: 리플 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 84.0%
[2026-02-20 12:38:15] | 담당 AI: 전략 잼 | 출처: Investing.com | 타겟: 비트코인 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 76.2%
[2026-02-20 12:38:17] | 담당 AI: 수집 잼 | 출처: GoCharting | 타겟: 비트코인 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 73.0%
[2026-02-20 12:38:22] | 담당 AI: 정렬 잼 | 출처: HyblockCapital | 타겟: 솔라나 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 71.8%
[2026-02-20 12:38:25] | 담당 AI: 전략 잼 | 출처: TrendSpider | 타겟: 제로엑스 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 93.1%
[2026-02-20 12:38:29] | 담당 AI: 정렬 잼 | 출처: DexScreener | 타겟: 제로엑스 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 82.5%
[2026-02-20 12:38:32] | 담당 AI: 정렬 잼 | 출처: Investing.com | 타겟: 비트코인 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 82.3%
[2026-02-20 12:38:35] | 담당 AI: 타이밍 잼 | 출처: Bookmap | 타겟: 이더리움 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 99.4%
[2026-02-20 12:38:39] | 담당 AI: 수집 잼 | 출처: HyblockCapital | 타겟: 제로엑스 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 82.6%
[2026-02-20 12:38:43] | 담당 AI: 수집 잼 | 출처: Exocharts | 타겟: 비트코인 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 97.5%
[2026-02-20 12:38:45] | 담당 AI: 전략 잼 | 출처: GoCharting | 타겟: 이더리움 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 99.1%
[2026-02-20 12:38:49] | 담당 AI: 행동 잼 | 출처: Investing.com | 타겟: 제로엑스 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 78.3%
[2026-02-20 12:38:53] | 담당 AI: 정렬 잼 | 출처: CoinGecko | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 72.4%
[2026-02-20 12:38:56] | 담당 AI: 행동 잼 | 출처: Birdeye.so | 타겟: 제로엑스 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 75.2%
[2026-02-20 12:39:00] | 담당 AI: 행동 잼 | 출처: Birdeye.so | 타겟: 이더리움 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 73.8%
[2026-02-20 12:39:04] | 담당 AI: 정렬 잼 | 출처: HyblockCapital | 타겟: 리플 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 80.4%
[2026-02-20 12:39:07] | 담당 AI: 정렬 잼 | 출처: TrendSpider | 타겟: 제로엑스 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 97.3%
[2026-02-20 12:39:12] | 담당 AI: 타이밍 잼 | 출처: Bookmap | 타겟: 수이 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 73.3%
[2026-02-20 12:39:15] | 담당 AI: 전략 잼 | 출처: Investing.com | 타겟: 비트코인 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 84.5%
[2026-02-20 12:39:20] | 담당 AI: 가디언 잼 | 출처: GoCharting | 타겟: 이더리움 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 78.5%
[2026-02-20 12:39:24] | 담당 AI: 전략 잼 | 출처: Exocharts | 타겟: 솔라나 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 71.5%
[2026-02-20 12:39:28] | 담당 AI: 가디언 잼 | 출처: Koyfin | 타겟: 리플 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 78.6%
[2026-02-20 12:39:32] | 담당 AI: 전략 잼 | 출처: StockCharts | 타겟: 솔라나 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 93.0%
[2026-02-20 12:39:36] | 담당 AI: 가디언 잼 | 출처: Whalemap | 타겟: 이더리움 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 80.0%
[2026-02-20 12:39:40] | 담당 AI: 타이밍 잼 | 출처: MarketChameleon | 타겟: 리플 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 86.1%
[2026-02-20 12:39:43] | 담당 AI: 행동 잼 | 출처: ATAS | 타겟: 비트코인 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 99.0%
[2026-02-20 12:39:46] | 담당 AI: 수집 잼 | 출처: GoCharting | 타겟: 온도 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 73.0%
[2026-02-20 12:39:50] | 담당 AI: 전략 잼 | 출처: Koyfin | 타겟: 제로엑스 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 92.6%
[2026-02-20 12:39:53] | 담당 AI: 정렬 잼 | 출처: Velo.xyz | 타겟: 솔라나 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 70.9%
[2026-02-20 12:39:56] | 담당 AI: 행동 잼 | 출처: Koyfin | 타겟: 제로엑스 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 93.3%
[2026-02-20 12:40:00] | 담당 AI: 전략 잼 | 출처: DexScreener | 타겟: 솔라나 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 76.7%
[2026-02-20 12:40:04] | 담당 AI: 전략 잼 | 출처: Messari | 타겟: 비트코인 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 98.9%
[2026-02-20 12:40:08] | 담당 AI: 정렬 잼 | 출처: Velo.xyz | 타겟: 리플 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 78.7%
[2026-02-20 12:40:12] | 담당 AI: 행동 잼 | 출처: CoinMarketCap | 타겟: 이더리움 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 89.7%
[2026-02-20 12:40:16] | 담당 AI: 전략 잼 | 출처: Exocharts | 타겟: 이더리움 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 98.1%
[2026-02-20 12:40:19] | 담당 AI: 수집 잼 | 출처: Investing.com | 타겟: 온도 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 91.4%
[2026-02-20 12:40:23] | 담당 AI: 행동 잼 | 출처: ATAS | 타겟: 제로엑스 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 98.1%
[2026-02-20 12:40:27] | 담당 AI: 타이밍 잼 | 출처: TradingView | 타겟: 리플 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 93.9%
[2026-02-20 12:40:32] | 담당 AI: 전략 잼 | 출처: StockCharts | 타겟: 온도 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 83.7%
[2026-02-20 12:40:36] | 담당 AI: 타이밍 잼 | 출처: HyblockCapital | 타겟: 이더리움 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 71.4%
[2026-02-20 12:40:38] | 담당 AI: 수집 잼 | 출처: ATAS | 타겟: 온도 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 81.8%
[2026-02-20 12:40:43] | 담당 AI: 수집 잼 | 출처: TrendSpider | 타겟: 리플 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 88.2%
[2026-02-20 12:40:47] | 담당 AI: 가디언 잼 | 출처: HyblockCapital | 타겟: 이더리움 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 75.3%
[2026-02-20 12:40:51] | 담당 AI: 가디언 잼 | 출처: Exocharts | 타겟: 비트코인 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 76.9%
[2026-02-20 12:40:54] | 담당 AI: 행동 잼 | 출처: MarketChameleon | 타겟: 이더리움 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 93.5%
[2026-02-20 12:40:57] | 담당 AI: 전략 잼 | 출처: Velo.xyz | 타겟: 제로엑스 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 74.4%
[2026-02-20 12:41:02] | 담당 AI: 행동 잼 | 출처: TradingEconomics | 타겟: 리플 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 70.7%
[2026-02-20 12:41:05] | 담당 AI: 전략 잼 | 출처: Coinglass | 타겟: 이더리움 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 84.4%
[2026-02-20 12:41:07] | 담당 AI: 수집 잼 | 출처: Whalemap | 타겟: 수이 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 78.9%
[2026-02-20 12:41:11] | 담당 AI: 가디언 잼 | 출처: TensorCharts | 타겟: 이더리움 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 70.9%
[2026-02-20 12:41:14] | 담당 AI: 타이밍 잼 | 출처: Exocharts | 타겟: 리플 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 81.5%
[2026-02-20 12:41:18] | 담당 AI: 행동 잼 | 출처: CoinGecko | 타겟: 솔라나 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 73.9%
[2026-02-20 12:41:21] | 담당 AI: 수집 잼 | 출처: HyblockCapital | 타겟: 제로엑스 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 73.6%
[2026-02-20 12:41:25] | 담당 AI: 행동 잼 | 출처: Investing.com | 타겟: 비트코인 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 74.6%
[2026-02-20 12:41:30] | 담당 AI: 수집 잼 | 출처: StockCharts | 타겟: 솔라나 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 94.3%
[2026-02-20 12:41:32] | 담당 AI: 전략 잼 | 출처: Aggr.trade | 타겟: 수이 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 93.3%
[2026-02-20 12:41:37] | 담당 AI: 수집 잼 | 출처: HyblockCapital | 타겟: 수이 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 78.1%
[2026-02-20 12:41:42] | 담당 AI: 타이밍 잼 | 출처: Investing.com | 타겟: 수이 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 84.5%
[2026-02-20 12:41:46] | 담당 AI: 타이밍 잼 | 출처: Whalemap | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 74.6%
[2026-02-20 12:41:51] | 담당 AI: 수집 잼 | 출처: ATAS | 타겟: 온도 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 76.4%
[2026-02-20 12:41:53] | 담당 AI: 행동 잼 | 출처: Dropstab | 타겟: 온도 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 96.1%
[2026-02-20 12:41:56] | 담당 AI: 가디언 잼 | 출처: AlphaQuery | 타겟: 이더리움 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 94.9%
[2026-02-20 12:41:59] | 담당 AI: 가디언 잼 | 출처: CoinGecko | 타겟: 솔라나 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 84.2%
[2026-02-20 12:42:01] | 담당 AI: 정렬 잼 | 출처: Finviz | 타겟: 온도 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 98.7%
[2026-02-20 12:42:05] | 담당 AI: 전략 잼 | 출처: StockCharts | 타겟: 비트코인 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 90.6%
[2026-02-20 12:42:09] | 담당 AI: 가디언 잼 | 출처: TrendSpider | 타겟: 수이 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 83.9%
[2026-02-20 12:42:11] | 담당 AI: 전략 잼 | 출처: Birdeye.so | 타겟: 리플 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 95.9%
[2026-02-20 12:42:15] | 담당 AI: 가디언 잼 | 출처: DexScreener | 타겟: 이더리움 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 98.2%
[2026-02-20 12:42:19] | 담당 AI: 행동 잼 | 출처: TradingLite | 타겟: 온도 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 75.4%
[2026-02-20 12:42:23] | 담당 AI: 행동 잼 | 출처: DexScreener | 타겟: 제로엑스 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 90.0%
[2026-02-20 12:42:25] | 담당 AI: 행동 잼 | 출처: Velo.xyz | 타겟: 솔라나 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 94.5%
[2026-02-20 12:42:28] | 담당 AI: 전략 잼 | 출처: MarketChameleon | 타겟: 제로엑스 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 92.9%
[2026-02-20 12:42:31] | 담당 AI: 가디언 잼 | 출처: DexScreener | 타겟: 수이 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 94.8%
[2026-02-20 12:42:36] | 담당 AI: 정렬 잼 | 출처: Investing.com | 타겟: 리플 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 88.2%
[2026-02-20 12:42:39] | 담당 AI: 수집 잼 | 출처: Aggr.trade | 타겟: 비트코인 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 75.4%
[2026-02-20 12:42:43] | 담당 AI: 타이밍 잼 | 출처: TensorCharts | 타겟: 이더리움 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 84.5%
[2026-02-20 12:42:47] | 담당 AI: 행동 잼 | 출처: TradingEconomics | 타겟: 제로엑스 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 98.1%
[2026-02-20 12:42:50] | 담당 AI: 수집 잼 | 출처: Exocharts | 타겟: 수이 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 76.0%
[2026-02-20 12:42:53] | 담당 AI: 행동 잼 | 출처: Aggr.trade | 타겟: 비트코인 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 89.9%
[2026-02-20 12:42:56] | 담당 AI: 타이밍 잼 | 출처: Investing.com | 타겟: 온도 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 99.2%
[2026-02-20 12:43:01] | 담당 AI: 수집 잼 | 출처: TradingEconomics | 타겟: 솔라나 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 75.1%
[2026-02-20 12:43:04] | 담당 AI: 정렬 잼 | 출처: AlphaQuery | 타겟: 비트코인 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 82.9%
[2026-02-20 12:43:07] | 담당 AI: 정렬 잼 | 출처: CoinGecko | 타겟: 솔라나 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 95.8%
[2026-02-20 12:43:11] | 담당 AI: 행동 잼 | 출처: Cryptowat.ch | 타겟: 이더리움 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 76.1%
[2026-02-20 12:43:15] | 담당 AI: 가디언 잼 | 출처: Bookmap | 타겟: 솔라나 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 94.9%
[2026-02-20 12:43:19] | 담당 AI: 행동 잼 | 출처: Exocharts | 타겟: 이더리움 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 93.5%
[2026-02-20 12:43:22] | 담당 AI: 가디언 잼 | 출처: MarketChameleon | 타겟: 솔라나 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 90.9%
[2026-02-20 12:43:25] | 담당 AI: 정렬 잼 | 출처: Koyfin | 타겟: 리플 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 80.6%
[2026-02-20 12:43:28] | 담당 AI: 수집 잼 | 출처: AlphaQuery | 타겟: 리플 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 83.3%
[2026-02-20 12:43:30] | 담당 AI: 전략 잼 | 출처: Coinglass | 타겟: 수이 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 75.0%
[2026-02-20 12:43:35] | 담당 AI: 타이밍 잼 | 출처: Whalemap | 타겟: 이더리움 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 87.3%
[2026-02-20 12:43:37] | 담당 AI: 전략 잼 | 출처: CoinGecko | 타겟: 솔라나 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 72.7%
[2026-02-20 12:43:40] | 담당 AI: 행동 잼 | 출처: CoinGecko | 타겟: 이더리움 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 96.8%
[2026-02-20 12:43:43] | 담당 AI: 전략 잼 | 출처: Aggr.trade | 타겟: 솔라나 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 81.6%
[2026-02-20 12:43:47] | 담당 AI: 행동 잼 | 출처: MarketChameleon | 타겟: 비트코인 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 73.0%
[2026-02-20 12:43:49] | 담당 AI: 전략 잼 | 출처: Whalemap | 타겟: 이더리움 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 90.8%
[2026-02-20 12:43:51] | 담당 AI: 정렬 잼 | 출처: Dropstab | 타겟: 온도 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 75.6%
[2026-02-20 12:43:55] | 담당 AI: 가디언 잼 | 출처: StockCharts | 타겟: 온도 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 78.5%
[2026-02-20 12:43:58] | 담당 AI: 정렬 잼 | 출처: Whalemap | 타겟: 솔라나 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 95.4%
[2026-02-20 12:44:01] | 담당 AI: 타이밍 잼 | 출처: Velo.xyz | 타겟: 비트코인 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 87.4%
[2026-02-20 12:44:04] | 담당 AI: 정렬 잼 | 출처: Velo.xyz | 타겟: 수이 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 81.8%
[2026-02-20 12:44:07] | 담당 AI: 가디언 잼 | 출처: Barchart | 타겟: 솔라나 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 88.5%
[2026-02-20 12:44:12] | 담당 AI: 정렬 잼 | 출처: Glassnode | 타겟: 리플 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 80.2%
[2026-02-20 12:44:16] | 담당 AI: 가디언 잼 | 출처: Finviz | 타겟: 온도 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 75.3%
[2026-02-20 12:44:21] | 담당 AI: 행동 잼 | 출처: Messari | 타겟: 리플 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 86.7%
[2026-02-20 12:44:24] | 담당 AI: 전략 잼 | 출처: Birdeye.so | 타겟: 이더리움 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 77.4%
[2026-02-20 12:44:28] | 담당 AI: 가디언 잼 | 출처: GoCharting | 타겟: 이더리움 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 90.1%
[2026-02-20 12:44:32] | 담당 AI: 행동 잼 | 출처: Koyfin | 타겟: 솔라나 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 88.5%
[2026-02-20 12:44:34] | 담당 AI: 행동 잼 | 출처: TradingEconomics | 타겟: 솔라나 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 84.6%
[2026-02-20 12:44:38] | 담당 AI: 정렬 잼 | 출처: Exocharts | 타겟: 제로엑스 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 71.7%
[2026-02-20 12:44:42] | 담당 AI: 타이밍 잼 | 출처: Glassnode | 타겟: 온도 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 84.3%
[2026-02-20 12:44:47] | 담당 AI: 정렬 잼 | 출처: Messari | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 80.6%
[2026-02-20 12:44:50] | 담당 AI: 전략 잼 | 출처: Exocharts | 타겟: 수이 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 92.1%
